,estimator,min_score,mean_score,max_score,std_score,C,bootstrap,criterion,gamma,kernel,learning_rate,max_depth,max_features,min_samples_split,n_estimators
484,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,11,40,3,
2292,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,13,35,15,
2291,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,35,10,
2290,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,13,35,7,
2288,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,35,3,
3402,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,11,50,10,
2287,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,35,2,
485,RF,0.25,0.56,0.75,0.14224392195567911,,True,gini,,,,11,40,5,
2285,RF,0.0,0.44000000000000006,0.75,0.20604745947367456,,False,gini,,,,13,30,35,
486,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,40,7,
487,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,40,10,
2282,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,13,30,20,
2281,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,13,30,15,
2280,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,13,30,10,
2279,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,30,7,
2278,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,30,5,
2277,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,30,3,
2276,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,30,2,
488,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,11,40,15,
478,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,11,35,20,
2309,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,gini,,,,13,50,2,
2273,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,13,25,30,
468,RF,0.3333333333333333,0.5316666666666666,0.75,0.12876550607812462,,True,gini,,,,11,30,25,
2342,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,13,80,2,
3399,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,False,entropy,,,,11,50,3,
3948,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,,20,2,
461,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,30,2,
462,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,30,3,
464,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,30,7,
2335,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,13,70,10,
465,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,gini,,,,11,30,10,
2333,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,13,70,5,
466,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,11,30,15,
2331,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,gini,,,,13,70,2,
3400,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,11,50,5,
467,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,30,20,
472,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,gini,,,,11,35,2,
2310,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,50,3,
2323,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,13,60,7,
2322,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,13,60,5,
2321,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,gini,,,,13,60,3,
2320,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,False,gini,,,,13,60,2,
3401,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,11,50,7,
473,RF,0.25,0.5183333333333333,0.75,0.1724738305431355,,True,gini,,,,11,35,3,
474,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,35,5,
475,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,35,7,
476,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,True,gini,,,,11,35,10,
477,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,11,35,15,
2313,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,50,10,
2312,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,13,50,7,
2311,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,50,5,
489,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,gini,,,,11,40,20,
2272,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,25,25,
3412,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,11,60,7,
517,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,70,3,
505,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,60,2,
2232,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,15,90,2,
3409,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,11,60,2,
506,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,60,3,
507,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,60,5,
508,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,60,7,
509,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,60,10,
510,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,gini,,,,11,60,15,
2225,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,15,80,10,
511,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,60,20,
2223,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,15,80,5,
3410,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,11,60,3,
516,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,70,2,
518,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,70,5,
3935,RF,0.0,0.44000000000000006,0.75,0.20604745947367456,,False,entropy,,,,2,90,35,
519,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,70,7,
2213,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,15,70,7,
2212,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,False,gini,,,,15,70,5,
520,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,70,10,
2210,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,False,gini,,,,15,70,2,
3411,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,11,60,5,
521,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,11,70,15,
522,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,70,20,
2204,RF,0.0,0.44000000000000006,0.75,0.20604745947367456,,False,gini,,,,15,60,15,
2203,RF,0.0,0.44000000000000006,0.75,0.20604745947367456,,False,gini,,,,15,60,10,
2202,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,15,60,7,
2200,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,gini,,,,15,60,3,
3929,RF,0.0,0.44000000000000006,0.75,0.20604745947367456,,False,entropy,,,,2,90,7,
2234,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,15,90,5,
501,RF,0.25,0.49833333333333335,0.75,0.1734374687187159,,True,gini,,,,11,50,25,
2271,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,25,20,
2256,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,20,5,
2270,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,25,15,
2269,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,25,10,
2268,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,25,7,
2267,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,25,5,
2266,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,25,3,
2265,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,13,25,2,
490,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,gini,,,,11,40,25,
2263,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,13,20,35,
2262,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,20,30,
2260,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,20,20,
2259,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,20,15,
2258,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,20,10,
2257,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,20,7,
2255,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,13,20,3,
2239,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,15,90,25,
2254,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,13,20,2,
494,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,50,2,
495,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,gini,,,,11,50,3,
2249,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,15,100,20,
2248,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,15,100,15,
496,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,50,5,
2565,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,9,60,7,
2246,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,15,100,7,
497,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,50,7,
2244,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,15,100,3,
498,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,11,50,10,
499,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,11,50,15,
500,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,gini,,,,11,50,20,
2564,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,gini,,,,9,60,5,
314,RF,0.25,0.5316666666666666,0.75,0.1705302188925926,,True,gini,,,,15,100,25,
2566,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,gini,,,,9,60,10,
3002,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,30,2,
2998,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,25,25,
2997,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,25,20,
2996,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,25,15,
2995,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,,25,10,
2994,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,25,7,
2993,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,25,5,
2992,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,25,3,
2991,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,25,2,
2989,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,20,35,
2988,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,20,30,
2987,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,20,25,
2986,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,,20,20,
2985,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,20,15,
2984,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,20,10,
2983,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,20,7,
2982,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,gini,,,,,20,5,
2981,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,20,3,
2980,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,20,2,
2977,RF,0.0,0.41500000000000004,0.75,0.21232182072400274,,False,gini,,,,2,100,30,
2974,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,2,100,15,
2972,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,2,100,7,
2971,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,2,100,5,
2969,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,2,100,2,
2960,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,2,90,5,
2948,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,2,80,3,
3343,RF,0.0,0.44000000000000006,0.75,0.20604745947367453,,False,entropy,,,,11,20,2,
183,AB,0.0,0.47333333333333333,0.75,0.23096416268426675,,,,,,3,,,,150
186,AB,0.0,0.44000000000000006,0.75,0.22462314118441926,,,,,,3,,,,300
3344,RF,0.0,0.47333333333333333,0.75,0.21294235004912584,,False,entropy,,,,11,20,3,
3000,RF,0.0,0.44000000000000006,0.75,0.20604745947367456,,False,gini,,,,,25,35,
3003,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,False,gini,,,,,30,3,
193,AB,0.0,0.425,0.75,0.22401016841999727,,,,,,4.0,,,,150
3004,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,,30,5,
3049,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,gini,,,,,60,7,
3048,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,False,gini,,,,,60,5,
3047,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,60,3,
3334,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,13,100,5,
3039,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,50,10,
3038,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,,50,7,
3037,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,False,gini,,,,,50,5,
3036,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,False,gini,,,,,50,3,
3035,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,50,2,
3335,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,entropy,,,,13,100,7,
3029,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,40,15,
3028,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,40,10,
3027,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,,40,7,
3026,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,40,5,
3025,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,40,3,
3024,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,40,2,
3019,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,,35,20,
3018,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,35,15,
3017,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,35,10,
3016,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,,35,7,
3015,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,,35,5,
3014,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,,35,3,
3013,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,35,2,
4028,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,,70,7,
4027,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,,70,5,
3008,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,30,20,
3007,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,30,15,
3006,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,30,10,
3005,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,,30,7,
192,AB,0.0,0.425,0.75,0.20537905335149337,,,,,,4.0,,,,100
194,AB,0.0,0.47000000000000003,0.75,0.2305548862105411,,,,,,4.0,,,,200
3059,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,gini,,,,,70,5,
214,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,15,25,20,
2887,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,30,20,
2886,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,30,15,
2885,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,30,10,
2884,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,30,7,
2883,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,30,5,
2882,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,30,3,
2881,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,30,2,
3349,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,11,20,20,
2879,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,25,35,
2877,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,25,25,
4018,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,,60,10,
2875,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,25,15,
2874,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,25,10,
2873,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,25,7,
2872,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,25,5,
2871,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,25,3,
2870,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,25,2,
3350,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,11,20,25,
2868,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,20,35,
4017,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,,60,7,
2866,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,20,25,
2865,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,20,20,
2864,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,20,15,
2863,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,20,10,
2862,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,20,7,
2861,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,20,5,
2860,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,20,3,
2859,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,20,2,
219,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,True,gini,,,,15,30,2,
2888,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,30,25,
3348,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,11,20,15,
2928,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,60,7,
2892,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,35,2,
197,RF,0.0,0.5183333333333333,0.75,0.2279680776873035,,True,gini,,,,15,20,2,
3345,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,11,20,5,
198,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,15,20,3,
199,RF,0.3333333333333333,0.5516666666666666,0.75,0.12212243401148244,,True,gini,,,,15,20,5,
200,RF,0.3333333333333333,0.5516666666666666,0.75,0.12212243401148244,,True,gini,,,,15,20,7,
4025,RF,0.25,0.49333333333333335,0.75,0.154236470683457,,False,entropy,,,,,70,2,
2919,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,50,15,
202,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,15,20,15,
2917,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,50,7,
2916,RF,0.0,0.44000000000000006,0.75,0.20604745947367456,,False,gini,,,,2,50,5,
203,RF,0.25,0.5466666666666666,0.75,0.14715826703096077,,True,gini,,,,15,20,20,
2914,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,50,2,
3346,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,11,20,7,
204,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,gini,,,,15,20,25,
208,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,15,25,2,
2907,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,40,10,
2906,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,40,7,
2905,RF,0.0,0.44000000000000006,0.75,0.20604745947367456,,False,gini,,,,2,40,5,
210,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,gini,,,,15,25,5,
3347,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,11,20,10,
211,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,15,25,7,
212,RF,0.25,0.5516666666666666,0.75,0.16557140118054472,,True,gini,,,,15,25,10,
2899,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,35,25,
213,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,True,gini,,,,15,25,15,
2897,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,gini,,,,2,35,15,
2896,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,35,10,
2895,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,35,7,
2894,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,35,5,
2893,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,gini,,,,2,35,3,
3058,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,,70,3,
3061,RF,0.0,0.4600000000000001,0.75,0.21084486134491293,,False,gini,,,,,70,10,
221,RF,0.25,0.5266666666666666,0.75,0.1520599297060939,,True,gini,,,,15,30,5,
3255,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,13,35,2,
3251,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,13,30,25,
3250,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,13,30,20,
3249,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,13,30,15,
3248,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,13,30,10,
3247,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,13,30,7,
3246,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,13,30,5,
3245,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,13,30,3,
3244,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,13,30,2,
3242,RF,0.0,0.44000000000000006,0.75,0.20604745947367456,,False,entropy,,,,13,25,35,
3239,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,13,25,20,
3238,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,13,25,15,
3237,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,13,25,10,
3235,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,13,25,5,
3234,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,13,25,3,
3233,RF,0.25,0.5066666666666666,0.75,0.15423647068345697,,False,entropy,,,,13,25,2,
3230,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,13,20,30,
3229,RF,0.25,0.47333333333333333,0.75,0.1520599297060939,,False,entropy,,,,13,20,25,
